,id,listing_url,latitude,longitude,neighbourhood_group_cleansed
525,1025490208137991575,https://www.airbnb.com/rooms/1025490208137991575,40.75704,-73.99068,Manhattan
526,50802956,https://www.airbnb.com/rooms/50802956,40.81204,-73.94234,Manhattan
527,852780155600628104,https://www.airbnb.com/rooms/852780155600628104,40.66268,-73.94768,Brooklyn
529,51143675,https://www.airbnb.com/rooms/51143675,40.6398509,-73.9366136,Brooklyn
530,51184699,https://www.airbnb.com/rooms/51184699,40.86301,-73.92681,Manhattan
534,51785469,https://www.airbnb.com/rooms/51785469,40.69691,-73.93332,Brooklyn
538,51942513,https://www.airbnb.com/rooms/51942513,40.76263,-73.98351,Manhattan
539,570610211219335304,https://www.airbnb.com/rooms/570610211219335304,40.67688,-73.9495,Brooklyn
540,53610004,https://www.airbnb.com/rooms/53610004,40.77013,-73.98653,Manhattan
542,52814323,https://www.airbnb.com/rooms/52814323,40.87967,-73.90771,Bronx
543,53384597,https://www.airbnb.com/rooms/53384597,40.76769,-73.91048,Queens
544,53622187,https://www.airbnb.com/rooms/53622187,40.75503,-73.92909,Queens
545,545917627281915475,https://www.airbnb.com/rooms/545917627281915475,40.76045,-73.93168,Queens
547,8189063,https://www.airbnb.com/rooms/8189063,40.71321,-73.94099,Brooklyn
549,8481074,https://www.airbnb.com/rooms/8481074,40.72549,-73.98474,Manhattan
550,8553197,https://www.airbnb.com/rooms/8553197,40.65685,-73.95287,Brooklyn
552,9137941,https://www.airbnb.com/rooms/9137941,40.77012,-73.95777,Manhattan
554,8742567,https://www.airbnb.com/rooms/8742567,40.74043,-73.99913,Manhattan
555,8815120,https://www.airbnb.com/rooms/8815120,40.66629,-73.89525,Brooklyn
556,8868762,https://www.airbnb.com/rooms/8868762,40.70953,-73.92657,Brooklyn
557,8957189,https://www.airbnb.com/rooms/8957189,40.72566,-73.98323,Manhattan
558,8883074,https://www.airbnb.com/rooms/8883074,40.70482,-73.91927,Brooklyn
559,9278786,https://www.airbnb.com/rooms/9278786,40.72466,-73.98845,Manhattan
560,9299515,https://www.airbnb.com/rooms/9299515,40.73876,-73.99531,Manhattan
561,9300634,https://www.airbnb.com/rooms/9300634,40.68605,-73.98942,Brooklyn
563,9709801,https://www.airbnb.com/rooms/9709801,40.76994,-73.91841,Queens
566,9652413,https://www.airbnb.com/rooms/9652413,40.80524,-73.95612,Manhattan
567,9682898,https://www.airbnb.com/rooms/9682898,40.71042,-73.96146,Brooklyn
569,9387120,https://www.airbnb.com/rooms/9387120,40.72314,-73.98066,Manhattan
572,9706724,https://www.airbnb.com/rooms/9706724,40.67146,-73.95237,Brooklyn
573,9486332,https://www.airbnb.com/rooms/9486332,40.77281,-73.95822,Manhattan
574,9548422,https://www.airbnb.com/rooms/9548422,40.68977,-73.95835,Brooklyn
576,9530079,https://www.airbnb.com/rooms/9530079,40.80422,-73.96301,Manhattan
577,9593093,https://www.airbnb.com/rooms/9593093,40.80355,-73.95145,Manhattan
578,9575809,https://www.airbnb.com/rooms/9575809,40.6943,-73.95896,Brooklyn
579,10035023,https://www.airbnb.com/rooms/10035023,40.78352,-73.94973,Manhattan
580,10134557,https://www.airbnb.com/rooms/10134557,40.72423,-73.98327,Manhattan
581,10068269,https://www.airbnb.com/rooms/10068269,40.71437,-73.94739,Brooklyn
584,9797293,https://www.airbnb.com/rooms/9797293,40.79617,-73.93452,Manhattan
585,10137048,https://www.airbnb.com/rooms/10137048,40.79358,-73.96527,Manhattan
586,9796155,https://www.airbnb.com/rooms/9796155,40.69084,-73.92075,Brooklyn
589,9804814,https://www.airbnb.com/rooms/9804814,40.75287,-73.96708,Manhattan
590,10513499,https://www.airbnb.com/rooms/10513499,40.68717,-73.95372,Brooklyn
591,9908067,https://www.airbnb.com/rooms/9908067,40.68336,-73.96122,Brooklyn
592,9846114,https://www.airbnb.com/rooms/9846114,40.81088,-73.90733,Bronx
593,9896731,https://www.airbnb.com/rooms/9896731,40.80351,-73.95086,Manhattan
594,9898409,https://www.airbnb.com/rooms/9898409,40.68496,-73.94758,Brooklyn
595,9902915,https://www.airbnb.com/rooms/9902915,40.80546,-73.95024,Manhattan
598,10020815,https://www.airbnb.com/rooms/10020815,40.68731,-73.96446,Brooklyn
601,10015340,https://www.airbnb.com/rooms/10015340,40.70964,-73.96065,Brooklyn
605,11324531,https://www.airbnb.com/rooms/11324531,40.73733,-73.95336,Brooklyn
606,11360523,https://www.airbnb.com/rooms/11360523,40.69975,-73.99432,Brooklyn
608,10813133,https://www.airbnb.com/rooms/10813133,40.70393,-73.9263,Brooklyn
609,10592839,https://www.airbnb.com/rooms/10592839,40.70158,-73.91851,Brooklyn
610,10788568,https://www.airbnb.com/rooms/10788568,40.72245,-73.98949,Manhattan
613,10824421,https://www.airbnb.com/rooms/10824421,40.72639,-73.94764,Brooklyn
614,598042449965026150,https://www.airbnb.com/rooms/598042449965026150,40.66476,-73.95269,Brooklyn
615,10812136,https://www.airbnb.com/rooms/10812136,40.70508,-73.94409,Brooklyn
618,12286373,https://www.airbnb.com/rooms/12286373,40.75607,-73.92199,Queens
621,12055540,https://www.airbnb.com/rooms/12055540,40.66096,-73.95968,Brooklyn
622,12206029,https://www.airbnb.com/rooms/12206029,40.6817,-73.92598,Brooklyn
624,12360254,https://www.airbnb.com/rooms/12360254,40.71671,-73.94989,Brooklyn
626,12426778,https://www.airbnb.com/rooms/12426778,40.68834,-73.98601,Brooklyn
627,12494415,https://www.airbnb.com/rooms/12494415,40.80392,-73.96489,Manhattan
630,615413849122417575,https://www.airbnb.com/rooms/615413849122417575,40.68689,-73.92341,Brooklyn
631,11890882,https://www.airbnb.com/rooms/11890882,40.76487,-73.91377,Queens
632,12851100,https://www.airbnb.com/rooms/12851100,40.77218,-73.91284,Queens
634,11858737,https://www.airbnb.com/rooms/11858737,40.72111,-73.98079,Manhattan
635,12836932,https://www.airbnb.com/rooms/12836932,40.80378,-73.96223,Manhattan
636,613712485674535041,https://www.airbnb.com/rooms/613712485674535041,40.69234,-73.907,Brooklyn
637,13432549,https://www.airbnb.com/rooms/13432549,40.71177,-73.99509,Manhattan
639,13102116,https://www.airbnb.com/rooms/13102116,40.69409,-73.97858,Brooklyn
641,13243615,https://www.airbnb.com/rooms/13243615,40.57974,-73.94003,Brooklyn
642,13446580,https://www.airbnb.com/rooms/13446580,40.66416,-73.98565,Brooklyn
643,13637050,https://www.airbnb.com/rooms/13637050,40.82768,-73.94646,Manhattan
644,13519630,https://www.airbnb.com/rooms/13519630,40.70066,-73.90956,Queens
645,13529753,https://www.airbnb.com/rooms/13529753,40.69931,-73.9185,Brooklyn
647,9725508,https://www.airbnb.com/rooms/9725508,40.68812,-73.9854,Brooklyn
648,13414523,https://www.airbnb.com/rooms/13414523,40.80083,-73.96513,Manhattan
649,13187006,https://www.airbnb.com/rooms/13187006,40.7435,-73.915,Queens
651,681164404044413348,https://www.airbnb.com/rooms/681164404044413348,40.70095,-73.91389,Brooklyn
654,583428565614956095,https://www.airbnb.com/rooms/583428565614956095,40.78823,-73.96957,Manhattan
655,831167886889726935,https://www.airbnb.com/rooms/831167886889726935,40.69679,-73.91672,Brooklyn
656,41567947,https://www.airbnb.com/rooms/41567947,40.70541,-73.92392,Brooklyn
657,39702571,https://www.airbnb.com/rooms/39702571,40.68561,-73.94407,Brooklyn
658,53662451,https://www.airbnb.com/rooms/53662451,40.68438,-73.95666,Brooklyn
661,42888442,https://www.airbnb.com/rooms/42888442,40.77328,-73.95003,Manhattan
662,898904640609152150,https://www.airbnb.com/rooms/898904640609152150,40.6882214,-73.9141898,Brooklyn
663,1056258930247775470,https://www.airbnb.com/rooms/1056258930247775470,40.69254,-73.95852,Brooklyn
664,46070335,https://www.airbnb.com/rooms/46070335,40.69005,-73.92008,Brooklyn
665,945577590097526499,https://www.airbnb.com/rooms/945577590097526499,40.67764152475653,-73.94111200319608,Brooklyn
667,27929015,https://www.airbnb.com/rooms/27929015,40.76235,-73.99833,Manhattan
668,26641779,https://www.airbnb.com/rooms/26641779,40.68834,-73.95842,Brooklyn
669,48871242,https://www.airbnb.com/rooms/48871242,40.68969,-73.91938,Brooklyn
672,32354513,https://www.airbnb.com/rooms/32354513,40.68358,-73.95284,Brooklyn
673,83243,https://www.airbnb.com/rooms/83243,40.68769,-73.91788,Brooklyn
674,592160838482377458,https://www.airbnb.com/rooms/592160838482377458,40.68278,-73.94362,Brooklyn
675,947990637125132193,https://www.airbnb.com/rooms/947990637125132193,40.7475953,-73.9771396,Manhattan
677,741856106447591515,https://www.airbnb.com/rooms/741856106447591515,40.7749268,-73.9481632,Manhattan
678,809230341084700820,https://www.airbnb.com/rooms/809230341084700820,40.68305609999999,-73.92111349999999,Brooklyn
679,29990168,https://www.airbnb.com/rooms/29990168,40.68653,-73.91388,Brooklyn
680,34722584,https://www.airbnb.com/rooms/34722584,40.77291,-73.94867,Manhattan
681,43744465,https://www.airbnb.com/rooms/43744465,40.68295,-73.91738,Brooklyn
683,692125334129380493,https://www.airbnb.com/rooms/692125334129380493,40.695188,-73.8350487,Queens
684,52855744,https://www.airbnb.com/rooms/52855744,40.72555,-73.95576,Brooklyn
685,722027068761035283,https://www.airbnb.com/rooms/722027068761035283,40.66972,-73.95144,Brooklyn
688,800975213816402823,https://www.airbnb.com/rooms/800975213816402823,40.79398828561203,-73.94719684277997,Manhattan
689,44189936,https://www.airbnb.com/rooms/44189936,40.74293,-73.97318,Manhattan
690,51288172,https://www.airbnb.com/rooms/51288172,40.80007,-73.95926,Manhattan
692,584108904096805948,https://www.airbnb.com/rooms/584108904096805948,40.68723703305877,-73.90801132758578,Brooklyn
693,17434977,https://www.airbnb.com/rooms/17434977,40.7208,-73.94238,Brooklyn
695,857967724039296308,https://www.airbnb.com/rooms/857967724039296308,40.80277949637711,-73.95851182329305,Manhattan
696,731800309107118826,https://www.airbnb.com/rooms/731800309107118826,40.70866,-73.95203,Brooklyn
697,48740080,https://www.airbnb.com/rooms/48740080,40.68689,-73.90622,Brooklyn
699,46695446,https://www.airbnb.com/rooms/46695446,40.68648,-73.9155,Brooklyn
700,900438606900160902,https://www.airbnb.com/rooms/900438606900160902,40.67940990937123,-73.91046691061202,Brooklyn
701,923900704452428974,https://www.airbnb.com/rooms/923900704452428974,40.68278570973208,-73.9069326594472,Brooklyn
703,928901729125560294,https://www.airbnb.com/rooms/928901729125560294,40.68106,-73.95193,Brooklyn
704,896536679580590826,https://www.airbnb.com/rooms/896536679580590826,40.71806,-73.95905,Brooklyn
705,875889124002067051,https://www.airbnb.com/rooms/875889124002067051,40.7742384,-73.9486798,Manhattan
706,53364824,https://www.airbnb.com/rooms/53364824,40.77255,-73.94665,Manhattan
707,53494944,https://www.airbnb.com/rooms/53494944,40.68972,-73.91105,Brooklyn
708,1011380639640712555,https://www.airbnb.com/rooms/1011380639640712555,40.79240624033391,-73.9409585282463,Manhattan
709,50971404,https://www.airbnb.com/rooms/50971404,40.68776,-73.90614,Brooklyn
710,50652330,https://www.airbnb.com/rooms/50652330,40.68941,-73.91857,Brooklyn
711,843641852037954194,https://www.airbnb.com/rooms/843641852037954194,40.70875585254191,-73.95048802867284,Brooklyn
712,18971993,https://www.airbnb.com/rooms/18971993,40.79681,-73.94515,Manhattan
713,792071572004799347,https://www.airbnb.com/rooms/792071572004799347,40.70709674077416,-73.94905173931755,Brooklyn
714,757883032406289882,https://www.airbnb.com/rooms/757883032406289882,40.71213,-73.94368,Brooklyn
718,53340040,https://www.airbnb.com/rooms/53340040,40.70662,-73.94778,Brooklyn
720,1016229130708200152,https://www.airbnb.com/rooms/1016229130708200152,40.81167171519237,-73.94215547270929,Manhattan
721,50879115,https://www.airbnb.com/rooms/50879115,40.80045,-73.9538,Manhattan
723,50652635,https://www.airbnb.com/rooms/50652635,40.68777,-73.92079,Brooklyn
725,549267401307239917,https://www.airbnb.com/rooms/549267401307239917,40.79024,-73.94791,Manhattan
726,993472908889992230,https://www.airbnb.com/rooms/993472908889992230,40.74612141705314,-73.9925068245877,Manhattan
727,48547934,https://www.airbnb.com/rooms/48547934,40.62478,-73.92881,Brooklyn
728,670935545121631494,https://www.airbnb.com/rooms/670935545121631494,40.795567499195165,-73.95002257937621,Manhattan
729,45578986,https://www.airbnb.com/rooms/45578986,40.78225,-73.95408,Manhattan
731,699867644911279327,https://www.airbnb.com/rooms/699867644911279327,40.7855906,-73.9495843,Manhattan
732,51966299,https://www.airbnb.com/rooms/51966299,40.79751,-73.9707,Manhattan
733,52967909,https://www.airbnb.com/rooms/52967909,40.68183,-73.92113,Brooklyn
734,15343302,https://www.airbnb.com/rooms/15343302,40.81011,-73.94404,Manhattan
736,37002006,https://www.airbnb.com/rooms/37002006,40.71147,-73.94896,Brooklyn
739,744749403071337881,https://www.airbnb.com/rooms/744749403071337881,40.78695,-73.94853,Manhattan
740,803164825503033179,https://www.airbnb.com/rooms/803164825503033179,40.77810631619634,-73.95430890116126,Manhattan
741,859283264753786335,https://www.airbnb.com/rooms/859283264753786335,40.78155,-73.9564,Manhattan
742,5231817,https://www.airbnb.com/rooms/5231817,40.75966,-73.96124,Manhattan
743,18359018,https://www.airbnb.com/rooms/18359018,40.78118,-73.95306,Manhattan
744,870420092221946863,https://www.airbnb.com/rooms/870420092221946863,40.78185234345066,-73.94543096169875,Manhattan
746,853556061476001808,https://www.airbnb.com/rooms/853556061476001808,40.69652242715543,-73.89911116641133,Queens
747,4472978,https://www.airbnb.com/rooms/4472978,40.75398,-73.99982,Manhattan
748,656572443194920483,https://www.airbnb.com/rooms/656572443194920483,40.63308,-73.95073,Brooklyn
749,1010701819520561456,https://www.airbnb.com/rooms/1010701819520561456,40.77886,-73.94747,Manhattan
750,52795397,https://www.airbnb.com/rooms/52795397,40.79559,-73.96871,Manhattan
752,46335178,https://www.airbnb.com/rooms/46335178,40.78213,-73.95269,Manhattan
754,1010697569745388391,https://www.airbnb.com/rooms/1010697569745388391,40.77089,-73.95468,Manhattan
757,993725705481168852,https://www.airbnb.com/rooms/993725705481168852,40.71312012658475,-73.98702905387101,Manhattan
758,51510371,https://www.airbnb.com/rooms/51510371,40.64344,-73.98187,Brooklyn
759,699739396985754578,https://www.airbnb.com/rooms/699739396985754578,40.69251,-73.75652,Queens
760,651449714253705996,https://www.airbnb.com/rooms/651449714253705996,40.725615490370785,-73.9840586115089,Manhattan
762,11658974,https://www.airbnb.com/rooms/11658974,40.77483,-73.95839,Manhattan
763,912574354751697614,https://www.airbnb.com/rooms/912574354751697614,40.715269297396596,-73.9814778268193,Manhattan
764,1050631290477104451,https://www.airbnb.com/rooms/1050631290477104451,40.722,-73.98474,Manhattan
765,318021,https://www.airbnb.com/rooms/318021,40.80272,-73.95316,Manhattan
766,1010695942882458445,https://www.airbnb.com/rooms/1010695942882458445,40.72372,-73.98641,Manhattan
767,721762,https://www.airbnb.com/rooms/721762,40.72585,-73.98542,Manhattan
770,12190880,https://www.airbnb.com/rooms/12190880,40.79512,-73.96325,Manhattan
771,49835791,https://www.airbnb.com/rooms/49835791,40.70765,-73.94983,Brooklyn
772,54466,https://www.airbnb.com/rooms/54466,40.80255,-73.95803,Manhattan
774,611375240063523967,https://www.airbnb.com/rooms/611375240063523967,40.68842,-73.91899,Brooklyn
775,52824025,https://www.airbnb.com/rooms/52824025,40.71307,-73.95633,Brooklyn
777,50695926,https://www.airbnb.com/rooms/50695926,40.6898,-73.92042,Brooklyn
780,198478,https://www.airbnb.com/rooms/198478,40.7794,-73.95096,Manhattan
781,20815350,https://www.airbnb.com/rooms/20815350,40.71745,-73.94825,Brooklyn
782,776013736440101802,https://www.airbnb.com/rooms/776013736440101802,40.80634,-73.95905,Manhattan
783,878968737926148644,https://www.airbnb.com/rooms/878968737926148644,40.80296,-73.95639,Manhattan
786,817631937375329564,https://www.airbnb.com/rooms/817631937375329564,40.68506,-73.95158,Brooklyn
787,1051579778209424533,https://www.airbnb.com/rooms/1051579778209424533,40.67823517462121,-73.94479158561333,Brooklyn
788,625945305310477544,https://www.airbnb.com/rooms/625945305310477544,40.69103,-73.91199,Brooklyn
789,40347199,https://www.airbnb.com/rooms/40347199,40.68697,-73.91785,Brooklyn
791,33276141,https://www.airbnb.com/rooms/33276141,40.74821,-73.82934,Queens
793,1060678687948076711,https://www.airbnb.com/rooms/1060678687948076711,40.68968,-73.91849,Brooklyn
794,15381675,https://www.airbnb.com/rooms/15381675,40.6881103515625,-73.9118423461914,Brooklyn
796,3780113,https://www.airbnb.com/rooms/3780113,40.8096,-73.94712,Manhattan
803,6685220,https://www.airbnb.com/rooms/6685220,40.64434,-73.92383,Brooklyn
804,47812540,https://www.airbnb.com/rooms/47812540,40.68315,-73.84434,Queens
805,1051606039399788108,https://www.airbnb.com/rooms/1051606039399788108,40.63382,-73.97312,Brooklyn
806,52611423,https://www.airbnb.com/rooms/52611423,40.75193,-73.90049,Queens
807,176135,https://www.airbnb.com/rooms/176135,40.67545,-73.96096,Brooklyn
808,4058515,https://www.airbnb.com/rooms/4058515,40.69171,-73.95997,Brooklyn
810,647623852337935394,https://www.airbnb.com/rooms/647623852337935394,40.6641821,-73.9129914,Brooklyn
811,3791325,https://www.airbnb.com/rooms/3791325,40.69375,-73.96576,Brooklyn
814,646458,https://www.airbnb.com/rooms/646458,40.71406,-73.96749,Brooklyn
815,623052451160158796,https://www.airbnb.com/rooms/623052451160158796,40.66504,-73.95155,Brooklyn
816,49733510,https://www.airbnb.com/rooms/49733510,40.69398,-73.91984,Brooklyn
817,4452723,https://www.airbnb.com/rooms/4452723,40.70054,-73.82785,Queens
818,547539781253911739,https://www.airbnb.com/rooms/547539781253911739,40.6797,-73.91035,Brooklyn
819,31473340,https://www.airbnb.com/rooms/31473340,40.69242,-73.94891,Brooklyn
821,776027620120107434,https://www.airbnb.com/rooms/776027620120107434,40.74433,-73.97167,Manhattan
824,689892790771456013,https://www.airbnb.com/rooms/689892790771456013,40.71321560000001,-73.95632309999999,Brooklyn
826,37245813,https://www.airbnb.com/rooms/37245813,40.68316,-73.91214,Brooklyn
829,811509208342037066,https://www.airbnb.com/rooms/811509208342037066,40.77242200433064,-73.95019307523732,Manhattan
833,14882046,https://www.airbnb.com/rooms/14882046,40.80652,-73.94709,Manhattan
835,32943764,https://www.airbnb.com/rooms/32943764,40.80663,-73.94609,Manhattan
837,294263,https://www.airbnb.com/rooms/294263,40.73778,-73.95366,Brooklyn
838,741904760414691668,https://www.airbnb.com/rooms/741904760414691668,40.74953,-73.99849,Manhattan
840,14882309,https://www.airbnb.com/rooms/14882309,40.63921,-73.96285,Brooklyn
843,668934945181265366,https://www.airbnb.com/rooms/668934945181265366,40.7193634,-73.985112,Manhattan
846,11528951,https://www.airbnb.com/rooms/11528951,40.67377,-73.92823,Brooklyn
847,21188555,https://www.airbnb.com/rooms/21188555,40.69213,-73.93745,Brooklyn
848,7264659,https://www.airbnb.com/rooms/7264659,40.78735,-73.97541,Manhattan
851,621763568649914469,https://www.airbnb.com/rooms/621763568649914469,40.68972,-73.94611,Brooklyn
852,14826817,https://www.airbnb.com/rooms/14826817,40.6392,-73.96256,Brooklyn
855,1046506049396401899,https://www.airbnb.com/rooms/1046506049396401899,40.63392,-73.97405,Brooklyn
856,48982500,https://www.airbnb.com/rooms/48982500,40.6656,-73.81383,Queens
858,45723636,https://www.airbnb.com/rooms/45723636,40.73717,-73.86495,Queens
859,711043549546928169,https://www.airbnb.com/rooms/711043549546928169,40.70382,-73.83087,Queens
860,32847146,https://www.airbnb.com/rooms/32847146,40.8493,-73.93821,Manhattan
861,44340470,https://www.airbnb.com/rooms/44340470,40.72737,-73.87623,Queens
862,750952541234397698,https://www.airbnb.com/rooms/750952541234397698,40.67534,-73.96825,Brooklyn
864,30539307,https://www.airbnb.com/rooms/30539307,40.68415,-73.9565,Brooklyn
